station_file,source,station_name,district,lat,lon,monthly_points,mean_level,trend_slope_m_per_year,trend_pval,mk_pval,anomaly_months
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Balezapallidw15.xlsx,Manual,,CHITTOOR,13.5214,79.3808,90,4.7662963116610495,-2.3657142644400135,0.007360077489363085,0.0016445727684766265,2
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Bandarapalli-dw13.xlsx,Manual,,CHITTOOR,13.3314,79.0994,124,5.939999882131815,-3.481407529972166,1.970237835891955e-05,0.007825712195287604,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Bandarapalli-pz.xlsx,Manual,,CHITTOOR,13.1478,79.1983,56,1.4081250168383121,-0.90864706924733,0.4749319943676722,0.09574665647381542,1
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Bandarapalli.xlsx,Manual,,CHITTOOR,13.3481,79.1161,1,5.199999809265137,,,,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Bangareddypalli-nqm.xlsx,Manual,,CHITTOOR,13.3667,79.5167,16,5.681999969482422,3.467999839782715,0.48748563789028426,0.4624327264504764,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Bangarupalem-nqm.xlsx,Manual,,CHITTOOR,13.1864,78.9044,10,5.286666711171468,11.40000057220459,0.030927505199356012,0.2962698714842864,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Bangarupalem_pz.xlsx,Manual,,CHITTOOR,13.1906,78.9086,64,8.471578924279465,-3.5705261230468754,0.011847808321872587,0.00962740239307891,1
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Basani_khonda-dw14.xlsx,Manual,,CHITTOOR,13.5531,78.5292,116,6.615277792016665,-3.3745945970063955,1.1179394390757105e-06,1.6758828996099595e-05,2
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Battuvaripalli.xlsx,Manual,,CHITTOOR,13.5333,78.9056,332,2.392452836880144,-0.18537955000697415,0.012254214138606404,0.18549033108349144,8
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Bhakarapeta-pz.xlsx,Manual,,CHITTOOR,13.6531,79.1481,68,4.381666700045268,-5.166856956481933,0.0706225482665348,0.13285495573105388,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Bhakrapet1.xlsx,Manual,,CHITTOOR,13.6667,79.1667,197,11.538769289163442,-0.36230247154102413,0.058456115292476386,0.005162356812227653,5
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Brahmanapalle-nqm.xlsx,Manual,,CHITTOOR,13.7192,79.5164,10,11.053333282470703,-2.5800018310546764,0.8718569541138285,1.0,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Burujupalle-nqm.xlsx,Manual,,CHITTOOR,13.5297,78.7856,10,24.729999860127773,87.3600025177002,0.3022095837242772,0.2962698714842864,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Burujupalle1-nqm.xlsx,Manual,,CHITTOOR,13.5297,78.7856,10,24.19000053405762,78.54000091552733,0.3157945233219105,0.2962698714842864,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_C.kandriga.xlsx,Manual,,CHITTOOR,13.4083,79.6917,313,5.326279121949229,0.08912572522473575,0.4963589564239037,0.7654072751886174,1
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Chinna_panduru.xlsx,Manual,,CHITTOOR,13.5833,79.9667,332,3.7929702969175754,-0.20747770184754077,0.030823756310971267,0.06932855934828153,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Chinna_panduru_1.xlsx,Manual,,CHITTOOR,13.3778,79.9414,1,1.509999990463257,,,,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Chinna_tayyuru-dw14.xlsx,Manual,,CHITTOOR,13.3028,79.3114,20,9.925999832153321,18.155998992919926,0.10564267392444472,0.1416446902951367,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Chintaparti-1.xlsx,Manual,,CHITTOOR,13.6594,78.7061,88,2.630000025033951,4.440000772476198,0.480816083055256,0.7340951823194757,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Chintaparti.xlsx,Manual,,CHITTOOR,13.5056,78.7,209,7.663170663321891,0.5724041741068773,0.17145180495585421,0.6211612130793058,2
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Chittipirala-pz.xlsx,Manual,,CHITTOOR,13.4172,79.1208,68,9.003157885451065,-11.124000102595279,0.022423859680240833,0.02296225045362066,1
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Chittoor-2010.xlsx,Manual,,CHITTOOR,13.2067,79.1017,130,4.27468748986721,-1.0549615300395028,0.0003577563702984274,0.000563279152073326,3
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Chittoor-nqm.xlsx,Manual,,CHITTOOR,13.1936,79.0967,10,4.400000015894572,4.620001316070557,0.4894023470555425,1.0,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Chittoor.xlsx,Manual,,CHITTOOR,13.2067,79.1017,332,3.2066667212380304,-0.4220000743865959,0.9066526454934396,0.9169652366288645,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Chittoor1-nqm.xlsx,Manual,,CHITTOOR,13.1936,79.0967,1,3.650000095367432,,,,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Chokkandapalle-nqm.xlsx,Manual,,CHITTOOR,13.3253,78.4519,13,25.267499923706055,79.61999816894533,0.1365279891713262,0.3081795474670539,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Damalacheruvu.xlsx,Manual,,CHITTOOR,13.4817,79.045,224,6.395999920368195,-5.4886012966471505,0.010481471425546932,0.13558460191214272,2
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Damalcheruvu.xlsx,Manual,,CHITTOOR,13.475,79.0472,332,5.366568642211895,-0.48067920981373946,0.00016536735807090046,8.936290470717978e-05,1
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Danduvaripalle-nqm.xlsx,Manual,,CHITTOOR,13.52,78.4778,13,34.33500027656555,149.01600608825686,0.10693188387652532,0.3081795474670539,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Duginevaripalli.xlsx,Manual,,CHITTOOR,13.1333,78.6583,332,3.6041346147943,-0.24920707652698038,0.0001849374918898863,0.00014293662477427027,4
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Erpedu.xlsx,Manual,,CHITTOOR,13.7078,79.6164,1,5.400000095367432,,,,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Erpedu1.xlsx,Manual,,CHITTOOR,13.7167,79.6167,130,6.7067708888401585,-1.2263636614841014,0.006951969717548009,0.00945062471544178,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Errapalle-nqm.xlsx,Manual,,CHITTOOR,13.6681,78.425,13,11.572499990463257,23.052002334594732,0.1421554697169701,0.3081795474670539,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Gollakandrika-nqm.xlsx,Manual,,CHITTOOR,13.3167,79.6833,16,2.6299999952316284,3.120000171661376,0.33799035652894016,0.80649594050734,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Govardhanagiri-nqm.xlsx,Manual,,CHITTOOR,13.1628,78.8911,10,7.389999866485596,7.020000457763672,0.6758548344316022,1.0,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Govardhanagiri1-nqm.xlsx,Manual,,CHITTOOR,13.1628,78.8911,10,7.023333390553792,7.259997367858887,0.4929702240947201,1.0,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Govindapalle-nqm.xlsx,Manual,,CHITTOOR,12.8156,78.4558,10,9.03000005086263,44.52000045776364,0.315978921816226,0.2962698714842864,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Gundlurivaripalle-nqm.xlsx,Manual,,CHITTOOR,13.5542,78.8978,10,45.09500169754028,,,,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Gundlurivaripalle1-nqm.xlsx,Manual,,CHITTOOR,13.5542,78.8978,10,49.130000591278076,,,,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Guntuvaripalli-dw13.xlsx,Manual,,CHITTOOR,13.6514,79.5425,124,4.320855573018392,-0.2375091001638781,0.21378878339310034,0.24044374685974867,2
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Guntuvaripalli.xlsx,Manual,,CHITTOOR,13.6756,79.5583,85,4.724999904632568,,,,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Idegepalli-nqm.xlsx,Manual,,CHITTOOR,13.47,78.5383,1,11.13000011444092,,,,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Isukagunta.xlsx,Manual,,CHITTOOR,13.6775,79.6617,229,3.109466675122579,-0.19989986478010585,0.014441980307266448,0.01941510393582968,5
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Kalikiri-nqm.xlsx,Manual,,CHITTOOR,13.6456,78.8042,16,22.044000244140626,15.444003295898423,0.2601903750690208,0.22067136191984682,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Kallur.xlsx,Manual,,CHITTOOR,13.5694,79.0028,205,8.222461566558252,-0.44881994282449067,0.26710025131417686,0.1569669882535778,3
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Kandlamadugu.xlsx,Manual,,CHITTOOR,13.7833,78.4,332,8.215555603456016,0.490739899177056,0.0006941394279108871,0.0001159675058508558,4
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Kandlamadwu.xlsx,Manual,,CHITTOOR,13.6661,78.4181,1,5.079999923706055,,,,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Kandukuru-nqm.xlsx,Manual,,CHITTOOR,13.7608,78.1581,13,13.765000224113464,53.808003044128405,0.15232175106470097,0.3081795474670539,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Kanipakam-dw14.xlsx,Manual,,CHITTOOR,13.2622,79.0603,109,5.335161261020168,-2.6682580059574494,0.00010994836090052813,0.0002943335046816653,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Kanipakam1.xlsx,Manual,,CHITTOOR,13.3017,79.0567,124,7.4433333079020185,-25.979999542236328,0.19331105977433294,0.2962698714842864,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Karvetinagar-pz.xlsx,Manual,,CHITTOOR,13.4239,79.4472,68,10.23666662722826,-11.833064754496416,0.0123655486149922,0.17269436302931984,1
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Karvetnagar1.xlsx,Manual,,CHITTOOR,13.4233,79.465,332,7.5151666641235355,-0.24338659690470948,0.024454746724278373,0.0768403688315269,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Katikapally-pz.xlsx,Manual,,CHITTOOR,13.3108,79.2542,68,13.654499912261963,-8.8019548287069,4.841152597523498e-05,0.0007402906458182645,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Kurabalakota-nqm.xlsx,Manual,,CHITTOOR,13.65,78.4831,13,6.465000092983246,3.2160000801086426,0.8894856154702997,0.7340951823194757,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Lakshmiya_kandriga-dw13.xlsx,Manual,,CHITTOOR,13.1953,79.0522,57,7.779473668650577,-3.6637895031979206,0.023767590239742897,0.1417259538064679,1
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_M.kotur-nqm.xlsx,Manual,,CHITTOOR,13.1014,78.7608,16,4.415999984741211,8.30399980545044,0.2227279118162098,0.22067136191984682,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Madambedu-dw14.xlsx,Manual,,CHITTOOR,13.4117,79.9286,116,8.644999941190084,-0.6330192676382176,0.0055460892203486704,0.019139958356070075,2
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Madanapalle-nqm.xlsx,Manual,,CHITTOOR,13.5581,78.4969,13,17.914999961853027,28.368003845214865,0.5512698988492472,1.0,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Malleswarpuram-nqm.xlsx,Manual,,CHITTOOR,13.4292,78.8417,16,4.317999935150146,8.67599973678589,0.17710561567048028,0.4624327264504764,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Marriguntalagani_palli.xlsx,Manual,,CHITTOOR,13.5669,79.0153,128,4.477567576073311,-0.7318634376417354,0.00011511331754400878,0.00025016912650643874,3
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Medikurthi-nqm.xlsx,Manual,,CHITTOOR,13.6986,78.7764,13,5.419999957084656,5.73599910736084,0.17941585353248746,0.3081795474670539,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Mordanpally.xlsx,Manual,,CHITTOOR,13.1906,79.0344,57,17.73117660073673,-10.728529747794656,0.35529447078380516,0.6504631229507134,2
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Muddu_rampuram-dw13.xlsx,Manual,,CHITTOOR,13.1117,78.9944,124,7.043420964165738,-2.303214683276008,0.00011277241823435859,0.000788790555270813,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Mudipalli-nqm.xlsx,Manual,,CHITTOOR,13.4858,79.9331,10,8.010000069936117,27.359999656677246,0.6702583538213855,1.0,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Mungilipattu.xlsx,Manual,,CHITTOOR,13.5778,79.2614,85,4.700000047683716,,,,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Nagalapuram-dw13.xlsx,Manual,,CHITTOOR,13.3883,79.7939,124,4.06182268511319,-0.4268480532209042,0.11500782395099432,0.05299450773390646,3
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Nayakaneri.xlsx,Manual,,CHITTOOR,12.9583,78.6167,313,9.8764646221893,0.2056979425320598,0.00724284382845512,0.0010266311713025278,5
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Nilavaai.xlsx,Manual,,CHITTOOR,14.4703,79.9008,17,2.509642856461661,0.15257145127097343,0.7608176819966613,0.7842963861669063,1
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Nilavai-dw13.xlsx,Manual,,CHITTOOR,13.6369,79.9008,124,2.3110810808233313,-0.5163157896839539,0.004083168807650089,0.0270822041875316,1
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Nimmanapalle-nqm.xlsx,Manual,,CHITTOOR,13.5667,78.5692,13,3.752499997615814,-1.020000171661375,0.9596770091116922,1.0,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Nimmapalli.xlsx,Manual,,CHITTOOR,13.5331,78.6844,1,4.989999771118164,,,,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Nulukunta-nqm.xlsx,Manual,,CHITTOOR,13.6364,78.6878,10,8.049999872843424,8.159997940063477,0.29995011742030075,0.2962698714842864,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Palamaneru-2.xlsx,Manual,,CHITTOOR,13.2083,78.7431,191,3.1172727235338904,0.1459134167277969,0.5943537628077988,0.9248120518239678,4
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Palamaneru.xlsx,Manual,,CHITTOOR,13.2092,78.7439,332,3.855499964952469,-1.140541370291459,0.06845720565344733,0.10475748984973077,1
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Palem-dw14.xlsx,Manual,,CHITTOOR,13.8203,79.585,116,4.673333317041397,-1.270579161515107,0.015145221932367581,0.06396243604375296,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Papireddygaripalli-nqm.xlsx,Manual,,CHITTOOR,13.7528,78.7331,13,5.840000033378601,6.360000801086425,0.6387008835502335,0.7340951823194757,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Peddapanjani-nqm.xlsx,Manual,,CHITTOOR,13.2858,78.6831,10,12.0633331934611,43.02000045776367,0.10714090757940967,0.2962698714842864,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Penumuru-pz.xlsx,Manual,,CHITTOOR,13.3644,79.1956,65,14.030000021583156,-9.481263155686229,0.1300642935791497,0.12371517875173876,1
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Piler-pz.xlsx,Manual,,CHITTOOR,13.6444,78.9503,61,10.34666665395101,-7.465263307648176,0.0028333979831169824,0.0050637539414915,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Pillarakuppam.xlsx,Manual,,CHITTOOR,13.3092,79.3289,64,8.275263152624431,-7.107999713797319,0.0015420074759899807,0.02515093438800653,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Polavaram-nqm.xlsx,Manual,,CHITTOOR,13.3722,79.1369,10,6.229999860127766,61.0199975967407,0.07233028876521207,0.2962698714842864,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Pudipatla-nqm.xlsx,Manual,,CHITTOOR,13.4156,78.6964,16,1.8259999990463256,5.052000188827515,0.09989209443020812,0.4624327264504764,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Pulikallu-nqm.xlsx,Manual,,CHITTOOR,13.7667,78.225,13,3.789999984204769,11.952000868320464,0.5224523124526661,0.7340951823194757,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Puthalapattu.xlsx,Manual,,CHITTOOR,13.3361,79.2792,224,10.21414281300136,0.6423102010674031,0.005105903381673615,0.008136278706877942,3
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Puttur-nqm.xlsx,Manual,,CHITTOOR,13.4167,79.5333,16,1.9850000143051152,4.5120005607605,0.5264122618824425,1.0,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Puttur.xlsx,Manual,,CHITTOOR,13.4417,79.5833,329,3.733770488043789,-0.5474881032262133,0.017732174108249437,0.009460318356454556,2
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Puttur_2014_dw.xlsx,Manual,,CHITTOOR,13.4464,79.5528,85,2.1538333257039386,-0.13242859457220332,0.7022272870638779,0.8430852292699837,1
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Rallabaduguru-nqm.xlsx,Manual,,CHITTOOR,12.85,78.3333,7,4.440000057220459,-16.32000017166138,0.253287773421507,0.2962698714842864,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Ramasamudram-dw15.xlsx,Manual,,CHITTOOR,13.3667,78.4267,88,2.1580769239136806,-1.57378457243626,0.1595132386137364,0.0029240708032709506,3
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Ramasamudram.xlsx,Manual,,CHITTOOR,13.3544,78.4236,88,1.6075000166893005,-2.24400043487549,0.3872473777334011,0.7340951823194757,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Rangampeta1.xlsx,Manual,,CHITTOOR,13.6333,79.25,224,6.06914287848132,-0.28654293385966956,0.08859555414965234,0.36415892503426184,2
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Rompicherla-nqm.xlsx,Manual,,CHITTOOR,13.67,79.0436,10,13.303333600362139,18.78000068664552,0.13082163283073608,0.2962698714842864,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Rompicherla1-nqm.xlsx,Manual,,CHITTOOR,13.67,79.0436,10,13.486666679382324,20.159997940063498,0.06323786382878714,0.2962698714842864,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Satyavedu.xlsx,Manual,,CHITTOOR,13.4467,79.9514,1,1.720000028610229,,,,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Shankarayalpet.xlsx,Manual,,CHITTOOR,13.2333,78.6167,239,11.731267660436496,1.4128772633896032,1.3229959161677144e-08,1.0897509628016167e-07,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Shankrantipalli.xlsx,Manual,,CHITTOOR,13.2119,79.0039,88,8.056666692097982,1.0200004577636719,0.8862258747846397,1.0,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Siddirajukandriga-dw13.xlsx,Manual,,CHITTOOR,13.3775,79.7658,43,7.829333289464315,0.6659999472754353,0.7674703189007936,0.7290344895388041,1
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Somala-nqm.xlsx,Manual,,CHITTOOR,13.475,78.8139,10,15.083333651224775,7.619997024536101,0.8564585214002195,1.0,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Somala1-nqm.xlsx,Manual,,CHITTOOR,13.4767,78.8103,10,15.146666844685873,12.060001373291037,0.772188845176819,1.0,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Somala2-nqm.xlsx,Manual,,CHITTOOR,13.4767,78.8103,10,15.083333651224772,11.159997940063496,0.7642940488639447,1.0,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Srikalahasthi_2013dw.xlsx,Manual,,CHITTOOR,13.7525,79.7028,128,4.304473666768325,-0.004004819633950583,0.9883880550900235,0.959893189819583,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Srikalahasti.xlsx,Manual,,CHITTOOR,13.7556,79.7014,325,4.760983619045039,-0.5716340527340321,0.003502550085381464,0.012147350152058811,2
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_T.chandravaripalli-nqm.xlsx,Manual,,CHITTOOR,13.7158,78.8692,13,9.06749999523163,31.091999244689966,0.11670303607741271,0.3081795474670539,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_T.vodduru-nqm.xlsx,Manual,,CHITTOOR,13.1764,78.7497,10,9.9366668065389,32.45999908447267,0.534035841667942,1.0,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_T.vodduru1-nqm.xlsx,Manual,,CHITTOOR,13.1764,78.7497,10,9.0633331934611,35.8199987411499,0.3724736834811979,1.0,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Tayyuru.xlsx,Manual,,CHITTOOR,13.6403,79.3283,323,8.322826055728871,-0.21151842053379008,0.10916424867552135,0.04848545884441213,6
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Thurukupalli-dw14.xlsx,Manual,,CHITTOOR,13.6211,78.7,116,4.950285681656429,-2.3350924227418024,0.0008682361132230127,0.005867817760922156,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Tirumala.xlsx,Manual,,CHITTOOR,13.69,79.355,1,3.789999961853027,,,,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Tummalapeta-pz.xlsx,Manual,,CHITTOOR,13.6381,78.8069,68,61.08842111888685,-41.3726311332301,0.0067535259475742584,0.007839543040639052,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_T_kothur-nqm.xlsx,Manual,,CHITTOOR,13.3667,78.7,16,45.04800033569336,103.97999725341799,0.008286822899791607,0.0274863361115103,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Ugranampally-pz.xlsx,Manual,,CHITTOOR,13.3264,79.1858,68,16.46250002384186,-16.857293335477213,0.03335675395355188,0.007083869672755538,2
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Vadamalpet.xlsx,Manual,,CHITTOOR,13.55,79.55,217,5.990857111556189,0.023347043782517063,0.9215035102114595,0.7302922779203636,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Vadamalpet_alt-dw14.xlsx,Manual,,CHITTOOR,13.5497,79.5236,13,7.582000064849853,11.303998947143553,0.3295967682533708,1.0,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Vagalla-nqm.xlsx,Manual,,CHITTOOR,13.6831,79.35,16,14.58400001525879,32.09999771118162,0.29015072152784455,0.4624327264504764,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Valasanallapalle-nqm.xlsx,Manual,,CHITTOOR,13.4531,79.4544,10,1.7266666491826375,0.1799998283386257,0.9111763276027396,1.0,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Valiveedu-pz.xlsx,Manual,,CHITTOOR,13.5272,79.0761,68,3.797894765279795,-4.711157956405689,0.009840577598146792,0.08024287819033638,1
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Vanamaladinne-nqm.xlsx,Manual,,CHITTOOR,13.3,78.5167,7,10.039999802907307,-57.71999645233152,0.29176033805461987,0.2962698714842864,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Venkatagirikota.xlsx,Manual,,CHITTOOR,13.0167,78.5,332,8.915412624484127,0.08343506989514456,0.5078171639667521,0.6080079450564924,4
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Vilasavarahapuram-nqm.xlsx,Manual,,CHITTOOR,13.5031,79.4711,10,4.986666679382324,4.079998970031738,0.6555298534295474,1.0,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Virnamala-nqm.xlsx,Manual,,CHITTOOR,12.7667,78.5333,16,9.043999767303466,11.471999359130864,0.3240285810797199,1.0,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_V_r_kuppam.xlsx,Manual,,CHITTOOR,13.1972,79.3697,64,13.659999979866875,-10.700185515932256,0.012937095620674173,0.008014957359750774,1
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Yadamari-dw13.xlsx,Manual,,CHITTOOR,13.1575,79.0414,124,7.029200019836426,0.9387692488156832,0.2943946861161428,0.44087649866088374,0
Chittoor_Bangarupalem_Bangarupalem_Cgwb_Manual_Yadamarri-nqm.xlsx,Manual,,CHITTOOR,13.1581,79.0417,10,3.8350000381469727,,,,0
Cuddapah_B.kodur_D.kodur_Cgwb_Manual_Adireddipally-pz.xlsx,Manual,,CUDDAPAH,14.8472,78.7858,70,23.16949998140335,-20.953353294573333,0.04024574359496194,0.040954544320382924,1
Cuddapah_B.kodur_D.kodur_Cgwb_Manual_Alludupally.xlsx,Manual,,CUDDAPAH,14.7172,78.7164,88,7.144999861717224,3.432000160217285,0.6885890970783054,0.7340951823194757,0
Cuddapah_B.kodur_D.kodur_Cgwb_Manual_Alludupally1.xlsx,Manual,,CUDDAPAH,14.7189,78.6769,25,4.901249945163727,8.141428334372385,0.016461997418702835,0.06348653056076747,0
Cuddapah_B.kodur_D.kodur_Cgwb_Manual_Ananta-samudram_(ow2_of_aq-ii_(3rd_well).xlsx,Manual,,CUDDAPAH,14.0656,79.1697,8,19.15999984741211,110.34000778198242,0.11679228863512078,0.2962698714842864,0
Cuddapah_B.kodur_D.kodur_Cgwb_Manual_Ananthasamudram_ow_aq_ii.xlsx,Manual,,CUDDAPAH,14.0656,79.1697,56,23.131538207714375,-15.272966961284258,0.037495151256004264,0.04408378374132105,0
Cuddapah_B.kodur_D.kodur_Cgwb_Manual_Anjaneya_puram.xlsx,Manual,,CUDDAPAH,14.3008,78.4842,1,6.699999809265137,,,,0
Cuddapah_B.kodur_D.kodur_Cgwb_Manual_Ayyavaripalli-pz.xlsx,Manual,,CUDDAPAH,14.5331,78.4944,82,6.338749984900157,-3.7973739524509598,8.396431158059107e-06,0.0013753825612259352,1
Cuddapah_B.kodur_D.kodur_Cgwb_Manual_Bastavaripalli-dw14.xlsx,Manual,,CUDDAPAH,14.3836,78.2511,116,9.272499784827232,1.6005884969935689,0.4103346628256991,0.5890107045389477,1
